Euroclear Number,E/C Participant,Country Code,Clearstream Number,Local Acct,External Instr.,Participant Name
64474,N,150,16137,,N,16137 CLEARSTREAM'S UNPUBL CLIENT
64475,N,150,16142,,N,16142 CLEARSTREAM'S UNPUBL CLIENT
64476,N,70,17191,,N,BCO DI DESIO DEL BRIANZA DESIO   
64477,N,150,16146,,N,16146 CLEARSTREAM'S UNPUBL CLIENT
64478,N,150,16155,,N,16155 CLEARSTREAM'S UNPUBL CLIENT
64479,N,150,69865,,N,69865 CLEARSTREAM'S UNPUBL CLIENT
64481,N,150,75324,,N,75324 CLEARSTREAM'S UNPUBL CLIENT
64485,N,150,16032,,N,16032 CLEARSTREAM'S UNPUBL CLIENT
64486,N,150,16126,,N,16126 CLEARSTREAM'S UNPUBL CLIENT
64487,N,150,16042,,N,16042 CLEARSTREAM'S UNPUBL CLIENT
64488,N,30,,,N,WILLIAMS DE BROE AC INT. TRAD LDN
64489,N,150,16115,,N,16115 CLEARSTREAM'S UNPUBL CLIENT
64490,N,60,,,N,BQUE GENERALE DU LUXBG FKFT  
64491,N,60,,,N,DEUTSCHE HYPOBKFKFT AG FKFT  
64493,N,287,82878,,N,BK GOSPODARKI ZYWNOSCIOWEJ WARSAW
64494,N,225,16139,,N,CJSC UNICREDIT BANK MOSCOW   
64495,N,150,16147,,N,16147 CLEARSTREAM'S UNPUBL CLIENT
64496,N,20,16154,,N,BP2S PARIS/BQE CORTAL FRANCE PAR 
64497,N,150,69866,,N,69866 CLEARSTREAM'S UNPUBL CLIENT
64500,N,850,,,N,A ONE INVESTMENT CO LTD HK   
64501,N,850,,,N,AFH SECURITIES LTD HK    
64502,N,850,,,N,AGINCOURT SECURITIES & CO HK 
64503,N,850,,,N,ALEXANDRA STOCK CO HK    
64504,N,850,,,N,ALLIED PROFIT SECURITIES CO HK   
64505,N,850,,,N,ALPHA SECURITIES CO HK   
64506,N,850,,,N,ALPHA SECURITIES CO LTD HK   
64507,N,850,,,N,AMERICAN EXPRESS BANK LTD HK 
64508,N,850,,,N,ANDERSON WEN & CO HK 
64509,N,850,,,N,ANGLO CHINESE SECURITIES LTD HK  
64510,N,850,,,N,ANNIE MA & CO HK 
64511,N,850,,,N,ASIA EQUITY LTD HK   
64512,N,850,,,N,ASIAN PACIFIC INVESTMENT CO HK   
64513,N,850,,,N,ASIAN PACIFIC SECURITIES CO HK   
64514,N,850,,,N,AUDREY P.F. CHOW & CO HK 
64515,N,850,,,N,BALI SECURITIES CO LTD HK    
64516,N,850,,,N,BAN HIN SECURITIES CO LTD HK 
64517,N,850,,,N,BANGKOK BANK PUBLIC CO LTD HK    
64518,N,850,,,N,BK AMER NATL TST SAV ASSOC HK    
64519,N,850,,,N,BANK OF CHINA GROUP SECS LTD HK  
64520,N,850,,,N,BK OF COMMUNICATIONS TSTEE LTD HK
64521,N,850,,,N,BEL TRADE SECURITIES CO LTD HK   
64522,N,850,,,N,BENTLEY SECURITIES CO HK 
64523,N,850,,,N,BERICH BROKERAGE LTD HK  
64524,N,850,,,N,BILLION SECURITIES CO LTD HK 
64525,N,850,,,N,BLOOMYEARS LTD HK    
64526,N,850,,,N,BNP SECURITIES (HK) LTD HK   
64527,N,850,,,N,BOKHARY & CO HK  
64528,N,850,,,N,BOLD WIN SECURITIES CO HK    
64529,N,850,,,N,BONANZA SECURITIES CO HK 
64530,N,850,,,N,BOND'S SECURITIES LTD HK 
64531,N,850,,,N,BOWIN INDUSTRIAL CO HK   
64532,N,850,,,N,BULLISH SECURITIES HK    
64533,N,850,,,N,C. K. SECURITIES CO HK   
64534,N,850,,,N,CARGARY SECURITIES LTD HK    
64535,N,850,,,N,CARRIER STOCK INVESTMENT CO HK   
64536,N,850,,,N,CELETIO INVESTMENTS LTD HK   
64537,N,850,,,N,CHAMPION & CO HK 
64538,N,850,,,N,CHAMPION CENTURY LTD HK  
64539,N,850,,,N,CHAN & IU CO HK  
64540,N,850,,,N,CHAN NGOK MING & CO HK   
64541,N,850,,,N,CHARK FUNG SECURITIES CO HK  
64542,N,850,,,N,"CHASE MANHATTAN BANK, HONG KONG  "
64543,N,850,,,N,CHEE TAK SECURITIES LTD HK   
64544,N,850,,,N,CHEER PEARL INVESTMENT LTD HK    
64545,N,850,,,N,CHEERFUL SECURITIES LTD HK   
64546,N,850,,,N,CHELAC INVESTMENT CO HK  
64547,N,850,,,N,CHELSEA SECURITIES LTD HK    
64548,N,850,,,N,CHENG YAM ON & CO HK 
64549,N,850,,,N,CHEONG LEE SECURITIES CO HK  
64550,N,850,,,N,CHEON WOON SECURITIES CO HK  
64551,N,850,,,N,CHEUNG ON & CO HK    
64552,N,850,,,N,CHEUNG YAN LUNG STOCK INVES CO HK
64553,N,850,,,N,CHI HING CO HK   
64554,N,850,,,N,CHIA TAI SECURITIES LTD HK   
64555,N,850,,,N,CHIEF INVESTMENT CO HK   
64556,N,850,,,N,CHINA KIND INVESTMENTS LTD HK    
64557,N,850,,,N,CHINA PACIFIC SECURITIES LTD HK  
64558,N,850,,,N,CHINA POINT STOCK BROKERS LTD HK 
64559,N,850,,,N,CHING YICK CO HK 
64560,N,850,,,N,CHINTRON SECURITIES LTD HK   
64561,N,850,,,N,CHONG SECURITIES CO HK   
64562,N,850,,,N,CHOW SANG SANG SECURITIES LTD HK 
64563,N,850,,,N,CHRISTFUND SECURITIES LTD HK 
64564,N,850,,,N,CHU CHUNG TIN HK 
64565,N,850,,,N,CHUANGS & CO HK  
64566,N,850,,,N,CHUNG HSIN & CO HK   
64567,N,850,,,N,CHUNG LEE & CO HK    
64568,N,850,,,N,CHUNG TAK & CO HK    
64569,N,850,,,N,CLOVER SECURITIES CO HK  
64570,N,850,,,N,COIN FALL LTD HK 
64571,N,850,,,N,COMMERCIAL BK OF HONG KONG LTD HK
64572,N,850,,,N,COMMERCIAL INVESTMENT CO LTD HK  
64573,N,850,,,N,CONCORD SECURITIES CO HK 
64574,N,850,,,N,CORPORATE BROKERS LTD HK 
64575,N,850,,,N,CORRINGTON INVESTMENTS LTD HK    
64576,N,850,,,N,CREDIT LYONNAIS SECS (ASIA)LTD HK
64577,N,850,,,N,CRESVALE HONG KONG LTD HK    
64578,N,850,,,N,CU & D BROKERAGE LTD HK  
64579,N,850,,,N,D. J. INVESTMENT CO HK   
64580,N,850,,,N,DAILY CROWTH INVEST CO LTD HK    
64581,N,850,,,N,DAIWA SECURITIES (ASIA) LTD HK   
64582,N,850,,,N,DAO HENG SECURITIES LTD HK   
64583,N,850,,,N,DASWANI TEK HK   
64584,N,850,,,N,DBS SECURITIES HONG KONG LTD HK  
64585,N,850,,,N,DEVELOP. BK OF SINGAPORE LTD HK  
64586,N,850,,,N,DL BROKERAGE LTD HK  
64587,N,850,,,N,DMT SECURITIES CO LTD HK 
64588,N,850,,,N,DOVER CO HK  
64589,N,850,,,N,EATON SECURITIES HK  
64590,N,850,,,N,EVER-LONG SECURITIES CO HK   
64591,N,850,,,N,EVERGREEN SECURITIES CO HK   
64592,N,850,,,N,EVERHOT SECURITIES LTD HK    
64593,N,850,,,N,EVERLIGHT SHARES CO HK   
64594,N,850,,,N,EXCALIBUR SECURITIES LTD HK  
64595,N,850,,,N,F. R. ZIMMERN LTD HK 
64596,N,850,,,N,FAIR EAGLE SECURITIES CO LTD HK  
64597,N,850,,,N,FAIRWIN BROKING LTD HK   
64598,N,850,,,N,FAR ASIA SECURITIES CO LTD HK    
64599,N,850,,,N,FAT LEE CO HK    
64600,N,850,,,N,FIRST SHANGHAI BROKERAGE LTD HK  
64601,N,850,,,N,FOOK TAI & CO HK 
64602,N,850,,,N,FOOK TIN SECURITIES (1987) LTD HK
64603,N,850,,,N,FOREGROUND SECURITIES CO LTD HK  
64604,N,850,,,N,FORLUXE SECURITIES CO HK 
64605,N,850,,,N,FORTUNATE & CO HK    
64606,N,850,,,N,FREDDY CO HK 
64607,N,850,,,N,FU WAH & CO HK   
64608,N,850,,,N,FU YIP SECURITIES & INVEST CO HK 
64609,N,260,,,N,"DEUTSCHE BANK, HUNGARY   "
64610,N,850,,,N,EMPEROR SECS LTD HK  
64611,N,850,,,N,G. K. GOH SECS (H.K.) LTD HK 
64612,N,850,,,N,GA LUNG SECURITIES CO HK 
64613,N,850,,,N,GENERAL STOCKS CO HK 
64614,N,850,,,N,GENERAL BELGIAN BANK HK  
64615,N,850,,,N,GET NICE INVESTMENT LTD HK   
64616,N,850,,,N,GOLD FUND SECURITIES CO HK   
64617,N,850,,,N,GOLDEN DRAGON SECURITIES CO HK   
64618,N,850,,,N,GOLDEN FOUNTAIN SECURITIES LTD HK
64619,N,850,,,N,GOLDEN HARVEST STOCK INVEST CO HK
64620,N,850,,,N,GOLDEN HILL INVESTMENT CO HK 
64621,N,850,,,N,GOLDEN SEA CO HK 
64622,N,850,,,N,GOLDENWAY SECURITIES CO HK   
64623,N,850,,,N,GOLDMAN SACHS (ASIA) LTD HK  
64624,N,850,,,N,GOOD HARVEST & CO HK 
64625,N,850,,,N,GOODWILL (HK) SECURITIES LTD HK  
64626,N,850,,,N,GOVERN & CY OF THE BK OF SCOTL HK
64627,N,850,,,N,GD FORTUNE SECS & INVES CO LTD HK
64628,N,850,,,N,GD RESOURCES SECS LTD HK 
64629,N,850,,,N,GRAND SECURITIES CO HK   
64630,N,850,,,N,GRANSING SECS & INVEST CO HK 
64631,N,850,,,N,GREAT HONEST INVESTMENT CO LTD HK
64632,N,850,,,N,GREAT HONOUR SECURITIES CO HK    
64633,N,850,,,N,GUANG LEE SECURITIES LTD HK  
64634,N,850,,,N,H. K. HUNG & CO HK   
64635,N,850,,,N,HAMBURG SECURITIES CO HK 
64636,N,850,,,N,HANG FAT SECURITIES LTD HK   
64637,N,850,,,N,HANG SENG SECURITIES LTD HK  
64638,N,850,,,N,HANG TAI SECURITIES LTD HK   
64639,N,850,,,N,HANTEC SECURITIES CO HK  
64640,N,850,,,N,HARMONY SECURITIES LTD HK    
64641,N,850,,,N,HARVESTER STOCK INVESTMENT CO HK 
64642,N,850,,,N,HEAD & SHOULDERS CO HK   
64643,N,850,,,N,HENYEP SECURITIES LTD HK 
64644,N,850,,,N,HERCULES SECURITIES CO LTD HK    
64645,N,850,,,N,HG ASIA HONG KONG LTD HK 
64646,N,850,,,N,HING LEE SECURITIES CO HK    
64647,N,850,,,N,HING SHING INVESTMENTS CO HK 
64648,N,850,,,N,HING WAI ALLIED SECURITIES LTD HK
64649,N,850,,,N,HING WONG SECURITIES LTD HK  
64650,N,850,,,N,HIP HING SECURITIES LTD HK   
64651,N,850,,,N,HO CHONG SECURITIES CO LTD HK    
64652,N,850,,,N,HO FUNG SHARES INVESTMENT CO HK  
64653,N,850,,,N,HOI SANG CO HK   
64654,N,850,,,N,HONFIRST SECURIIES LTD HK    
64655,N,850,,,N,HONG KONG SECURITIES CO HK   
64656,N,850,,,N,HONG KONG WAN KIU INVEST CO HK   
64657,N,850,80403,,N,HK & SHANGHAI BKG CORP LTD HK    
64658,N,850,,,N,HONGNET LTD HK   
64659,N,850,,,N,HONOUR SECURITIES CO LTD HK  
64660,N,850,,,N,HOP LEE STOCK CO HK  
64661,N,850,,,N,HOP YICK & CO HK 
64662,N,850,,,N,HOP YICK STOCK CO HK 
64663,N,850,,,N,HOPE & CO HK 
64664,N,850,,,N,HOU TAK SECURITIES LTD HK    
64665,N,850,,,N,HUNG CHEONG SECURITIES CO HK 
64666,N,850,,,N,HUNG YIEH SECURITIES LTD HK  
64667,N,850,,,N,HUNG'S CO HK 
64668,N,850,,,N,HWA LAM CO HK    
64669,N,850,,,N,I & P SECURITIES LTD HK  
64670,N,850,,,N,IBA SECURITIES LTD HK    
64671,N,850,,,N,INFAST BROCKERAGE LTD HK 
64672,N,850,,,N,INSTINET HONG KONG LTD HK    
64673,N,850,,,N,INTERCONTINENT SECURITIES CO HK  
64674,N,850,,,N,INTL NEDERLANDEN BK N. V. HK 
64675,N,850,,,N,J. A. FU & CO HK 
64676,N,850,,,N,JAMES CO HK  
64677,N,850,,,N,JARDINE FLEMING BROKING LTD HK   
64678,N,850,,,N,JCG SECURITIES LTD HK    
64679,N,850,,,N,JENNY & EDWARD CHEUNG SECS CO HK 
64680,N,850,,,N,JIN LOONG SECURITIES CO LTD HK   
64681,N,850,,,N,JOLLY FIRST CAPITAL LTD HK   
64682,N,850,,,N,JOSPA INVESTMENT CO LTD HK   
64683,N,850,,,N,K L SECURITIES CO HK 
64684,N,850,,,N,K. S. KAM & CO HK    
64685,N,850,,,N,KA WING SECURITIES CO HK 
64686,N,850,,,N,KA YUE INVESTMENT CO HK  
64687,N,850,,,N,KAISER STOCK & SHARE CO LTD HK   
64688,N,850,,,N,KAM KWONG CO HK  
64689,N,850,,,N,KAM LUEN CO HK   
64690,N,850,,,N,KAM WAH SECURITIES CO HK 
64691,N,850,,,N,KAN FUNG SECURITIES CO HK    
64692,N,850,,,N,KARL THOMSON SECURITIES CO HK    
64693,N,850,,,N,KATHERINE IP & CO HK 
64694,N,850,,,N,KAY YUE SECURITIES CO LTD HK 
64695,N,850,,,N,KEE CHEONG SECURITIES CO HK  
64696,N,850,,,N,KELLY & CO HK    
64697,N,850,,,N,KENLAP SECURITIES LTD HK 
64698,N,850,,,N,KENNINGTON SECURITIES CO LTD HK  
64699,N,850,,,N,KERRY SECURITIES LTD HK  
64700,N,850,,,N,KEVIN SECURITIES LTD HK  
64701,N,850,,,N,KILMOREY SECURITIES CO HK    
64702,N,850,,,N,KIM ENG SECS (HONG KONG) LTD HK  
64703,N,850,,,N,KIN FUNG STOCK CO HK 
64704,N,850,,,N,KING FOOK SECURITIES CO LTD HK   
64705,N,850,,,N,KING WAI CO HK   
64706,N,850,,,N,KINGSTON SECURITIES LTD HK   
64707,N,850,,,N,KLEINWORT BENSON SECS(ASIA)LTD HK
64708,N,850,,,N,KO KUN STOCK CO HK   
64709,N,850,,,N,KO'S BROTHER (SECURITIES) CO HK  
64710,N,850,,,N,KOH'S INVESTMENT CO HK   
64711,N,850,,,N,KONGSON SECURITIES LTD HK    
64712,N,850,,,N,KOO & CO HK  
64713,N,850,,,N,KUENTAI SECS (KAM NGAN) CO HK    
64714,N,850,,,N,KUO PO INVESTMENT CO HK  
64715,N,850,,,N,KWAI HUNG SECURITIES CO LTD HK   
64716,N,850,,,N,KWAN YICK SECS (INTL) LTD HK 
64717,N,850,,,N,KWOK CHUNG CHUN SECS CO HK   
64718,N,850,,,N,KWOK HING SECURITIES CO HK   
64719,N,850,,,N,KWONG FAT HONG HK    
64720,N,850,,,N,KWONG FOOK HONG HK   
64721,N,850,,,N,KWONG HING CO HK 
64722,N,850,,,N,KWONG WAH INVESTMENT CO HK   
64723,N,850,,,N,LAERTES SECURITIES CO HK 
64724,N,850,,,N,LAI PO HUNG & CO HK  
64725,N,850,,,N,LAMTEX SECURITIES LTD HK 
64726,N,850,,,N,LAU & CO HK  
64727,N,850,,,N,LAWSONS SECURITIES CO HK 
64728,N,850,,,N,LEE ON TAT INVESTMENT LTD HK 
64729,N,850,,,N,LEE SHUN SECURITIES CO HK    
64730,N,850,,,N,LEE SIN CHAI & CO HK 
64731,N,850,,,N,LEE TAT & CO HK  
64732,N,850,,,N,LEE WAI & CO HK  
64733,N,850,,,N,LEE YUE LIM SECURITIES CO HK 
64734,N,850,,,N,LEES SECURITIES CO HK    
64735,N,850,,,N,LEGARLEON SECURITIES HK  
64736,N,850,,,N,LEHIN SECURITIES LTD HK  
64737,N,850,,,N,LEHMAN BROTHERS SECS ASIA LTD HK 
64738,N,850,,,N,LLOYD STOCKBROKERS & CO HK   
64739,N,850,,,N,LO KIN FAI SECURITIESCO HK   
64740,N,850,,,N,LUCKY CO HK  
64741,N,850,,,N,LUEN CHEUNG SHARES INVEST CO HK  
64742,N,850,,,N,LUEN FAT SECURITIES CO LTD HK    
64743,N,850,,,N,LUEN HING SECURITIES LTD HK  
64744,N,850,,,N,LUEN KAM INVESTMENT CO HK    
64745,N,850,,,N,LUEN ON SECURITIES CO HK 
64746,N,850,,,N,LUEN SING & CO HK    
64747,N,850,,,N,LUNE YICK & CO HK    
64748,N,850,,,N,MAGUSTA SECURITIES LTD HK    
64749,N,850,,,N,MAINLAND SECURITIES CO HK    
64750,N,850,,,N,MALAHON SECURITIES LTD HK    
64751,N,850,,,N,MAN HON YEUNG & CO HK    
64752,N,850,,,N,MAN LUNG CO HK   
64753,N,850,,,N,MAN SHING CO HK  
64754,N,850,,,N,MAN WO INVESTMENT CO HK  
64755,N,850,,,N,MANBLE SECURITIES LTD HK 
64756,N,850,,,N,MANSION HOUSE SECS (F.E.) LTD HK 
64757,N,850,,,N,MANSON HONG KONG LTD HK  
64758,N,850,,,N,MANY FAIR SECURITIES CO HK   
64759,N,850,,,N,MARLIN PARTNERS LTD HK   
64760,N,850,,,N,MARS SECURITIES CO LTD HK    
64761,N,850,,,N,MASTER SECS & INVESTMENT CO HK   
64762,N,850,,,N,MAXGAIN INVESTMENT LTD HK    
64763,N,850,,,N,MAYFAIR SECURITIES LTD HK    
64764,N,850,,,N,MEESPIERSON SECS (ASIA) LTD HK   
64765,N,850,,,N,MEGABASE SECURITIES LTD HK   
64766,N,850,,,N,MELBOURNE INVESTMENT CO HK   
64767,N,850,,,N,MERRILL LYNCH HG KG SECS LTD HK  
64768,N,850,,,N,MING FUNG SHARES INVESTMENT CO HK
64769,N,850,,,N,MING HON SECURITIES HK   
64770,N,850,,,N,MONTGOMERY SECURITIES LTD HK 
64771,N,850,,,N,MORGAN STANLEY HG KG SECS LTD HK 
64772,N,850,,,N,N.T. BUTTERFIELD TSTEE(BER)LTD HK
64773,N,850,,,N,NAN LEE INVESTMENT CO HK 
64774,N,850,,,N,NATIONAL RESOURCES SECS LTD HK   
64775,N,850,,,N,NATIONAL SECURITIES CO HK    
64776,N,850,,,N,NEW CENTURY SECURITIES LTD HK    
64777,N,850,,,N,NEW GALA SECURITIES CO HK    
64778,N,850,,,N,NEW UNION SECURITIES CO HK   
64779,N,850,,,N,NEWFOUNDLAND SECURITIES CO LTD HK
64780,N,850,,,N,NG WA YEE & CO HK    
64781,N,850,,,N,NOMURA SECS (HK) LTD HK  
64782,N,850,,,N,NORMAN & CO HK   
64783,N,850,,,N,NORMAN KONG & CO HK  
64784,N,850,,,N,NORTH SEA SECURITIES HK  
64785,N,850,88138,,N,OCBC SECS (HONG KONG) LTD HK 
64786,N,850,,,N,OKACHI INVEST (HG KG) CO LTD HK  
64787,N,850,,,N,ON HING SECURITIES CO HK 
64788,N,850,,,N,ON WAH UNITED SECS CO LTD HK 
64789,N,850,,,N,ONSHINE SECURITIES LTD HK    
64790,N,850,,,N,ONWARD SECURITIES CO HK  
64791,N,850,,,N,ORIENTAL STOCKS&SHARES(INV) CO HK
64792,N,850,,,N,OVERSEAS UNION BANK LTD HK   
64793,N,820,82668,,N,"CHINA MERCHANTS BK SHENZHEN,CHINA"
64794,N,850,,,N,PACIFIC FOUNDATION SECS LTD HK   
64795,N,850,,,N,PACIFIC RIM SECURITIES HK    
64796,N,850,,,N,PAK LEE STOCK CO HK  
64797,N,850,,,N,PASAY STOCK & SHARES LTD HK  
64798,N,850,,,N,PAUL FAN SECURITIES LTD HK   
64799,N,850,,,N,PAUL SECURITIES LTD HK   
64800,N,850,,,N,PEACE TOWN SECURITIES LTD HK 
64801,N,850,,,N,PERFECT COINS SECURITIES LTD HK  
64802,N,850,,,N,PHILLIP SECURITIES (HK) LTD HK   
64803,N,850,,,N,PING ON SECURITIES LTD HK    
64804,N,850,,,N,PO KAY SECS & SHARES CO LTD HK   
64805,N,850,,,N,POWER SECURITIES CO HK   
64806,N,850,,,N,PROMISING SECURITIES CO HK   
64807,N,850,,,N,PROSPEROUS INVESTMENT CO HK  
64808,N,850,,,N,PRUDENTIAL BROKERAGE LTD HK  
64809,N,850,,,N,PW ASIA BROKERAGE LTD HK 
64810,N,850,,,N,R. YU & CO HK    
64811,N,850,,,N,RAMON INVESTMENT CO HK   
64812,N,850,,,N,RANK GLORY INVESTMENT LTD HK 
64813,N,850,,,N,REALIGHT INVESTMENT LTD HK   
64814,N,850,,,N,RESIDENTS SECURITIES CO HK   
64815,N,850,,,N,RICH PLEASURE SECURITIES LTD HK  
64816,N,850,,,N,RICHARDSON GREENSH CAN(PAC)LTD HK
64817,N,850,,,N,RICOFULL SECURITIES LTD HK   
64818,N,850,,,N,ROCTEC SECURITIES CO LTD HK  
64819,N,850,,,N,ROROLA CO LTD HK 
64820,N,850,,,N,ROSA SECURITIES CO HK    
64821,N,850,,,N,S. W. WOO & CO LTD HK    
64822,N,850,,,N,SG WARBURG SECS (FAR EAST) LTD HK
64823,N,850,,,N,SAI SHING SECURITIES CO HK   
64824,N,850,,,N,"CITIGROUP GLOBAL MKTS ASIA ,HK   "
64825,N,850,,,N,SAN WAN YUAN & CO HK 
64826,N,850,,,N,SANFULL SECURITIES LTD HK    
64827,N,850,,,N,SBCI HONG KONG LTD HK    
64828,N,850,,,N,SCHRODER SECS (HONG KONG) LTD HK 
64829,N,850,,,N,SEAGA INTERNATIONAL HK   
64830,N,850,,,N,SEAPOWER SECURITIES LTD HK   
64831,N,850,,,N,SELINA & CO HK   
64832,N,850,,,N,SHANGHAI HG KG INTL SECS LTD HK  
64833,N,850,,,N,SHAREGAIN DEVELOPMENT LTD HK 
64834,N,850,,,N,SHING ON SECURITIES LTD HK   
64835,N,850,,,N,SHUI CHEUNG CO HK    
64836,N,850,,,N,SHUK KWUN & CO HK    
64837,N,850,,,N,SHUN LOONG SECURITIES CO HK  
64838,N,850,,,N,SIU ON STOCK INVESTMENT CO HK    
64839,N,850,,,N,SIU WING STOCKS & SHARES CO HK   
64840,N,850,,,N,SIX SIGMA BROKERAGE LTD HK   
64841,N,850,,,N,SMITH NEW COURT FAR EAST LTD HK  
64842,N,850,,,N,SO KWAN NANE & CO HK 
64843,N,850,,,N,SOEN TAK SECURITIES CO LTD HK    
64844,N,850,,,N,SOLID KING SECURITIES LTD HK 
64845,N,850,,,N,SOO PEI SHAO & CO HK 
64846,N,850,,,N,SOO PUI CHEN & CO HK 
64847,N,850,,,N,SOUTH CHINA FINANCE CO LTD HK    
64848,N,850,,,N,SOUTH CHINA SECURITIES LTD HK    
64849,N,850,,,N,STANDARD CAPITAL BROKERAGE LTD HK
64850,N,850,,,N,STANDARD CHARTERED BANK (HK) LTD 
64851,N,850,,,N,STAR SECURITIES LTD HK   
64852,N,850,,,N,STEPHIL SECURITIES CO HK 
64853,N,850,,,N,STOCKWELL SECURITIES LTD HK  
64854,N,850,,,N,SUN ON TAT SECS CO LTD HK    
64855,N,850,,,N,SUN POH SHING SECURITIES LTD HK  
64856,N,850,,,N,SUN TAI CHEUNG CREDITS LTD HK    
64857,N,850,,,N,SUN'S SECURITIES CO LTD HK   
64858,N,850,,,N,SUNRISE INVESTMENT CO HK 
64859,N,850,,,N,SWIFT STOCK INVESTMENT CO HK 
64860,N,850,,,N,SZEHOPE & CO HK  
64861,N,850,,,N,T. W. CHEUNG & CO HK 
64862,N,850,,,N,T. W. SABNANI & CO HK    
64863,N,850,,,N,TAFONWORTHY INVESTMENT CO HK 
64864,N,850,,,N,TAI CHENG SECURITIES LTD HK  
64865,N,850,,,N,TAI CHUEN SECURITIES CO HK   
64866,N,850,,,N,TAI FAT SECURITIES CO HK 
64867,N,850,,,N,TAI FOOK SECURITIES CO LTD HK    
64868,N,850,,,N,TAI FUNG & CO HK 
64869,N,850,,,N,TAI FUNG HONG HK 
64870,N,850,,,N,TAI HANG INVESTMENT CO HK    
64871,N,850,,,N,TAI NING CO HK   
64872,N,850,,,N,TAI PO SECURITIES CO HK  
64873,N,850,,,N,TAI SHING STOCK INVESTMENT CO HK 
64874,N,850,,,N,TAI TAK SECURITIES CO LTD HK 
64875,N,850,,,N,TAI WAH & CO HK  
64876,N,850,,,N,TAI YIP STOCK CO LTD HK  
64877,N,850,,,N,TAIFAIR SECURITIES LTD HK    
64878,N,850,,,N,TAIWAN SECS (HONG KONG) CO LTD HK
64879,N,850,,,N,TAK FUNG SHARES INVEST CO LTD HK 
64880,N,850,,,N,TAK HING & CO HK 
64881,N,850,,,N,TAK ON SECURITIES CO HK  
64882,N,850,,,N,TANG KEE & CO HK 
64883,N,850,,,N,TANG PING KONG & CO HK   
64884,N,850,,,N,TANRICH SECURITIES CO HK 
64885,N,850,,,N,TARTAN SECURITIES ASIA LTD HK    
64886,N,850,,,N,TARZAN STOCK & SHARES LTD HK 
64887,N,850,,,N,TAT LEE SECURITIES CO HK 
64888,N,850,,,N,TAT MING HONG HK 
64889,N,850,,,N,TEIL STOCK INVESTMENT HK 
64890,N,850,,,N,TELE-ART SECUR HK LTD HK 
64891,N,850,,,N,TEM FAT HING FUNG SECUR LTD HK   
64892,N,850,,,N,TEN & TEN SECURITIES CO HK   
64893,N,850,,,N,THE BRIGHT SECURITIES CO HK  
64894,N,850,,,N,THE HONKONG CHINESE BK LTD HK    
64895,N,850,,,N,THE NEW CHINA HK SECS LTD HK 
64896,N,850,,,N,THE NIKKO SECURITIES HK LTD HK   
64897,N,850,,,N,THOMAS SECURITIES CO HK  
64898,N,850,,,N,TIR SECURITIES LTD HGKG  
64899,N,850,,,N,TIM PO SECURITIES CO HK  
64900,N,260,,,N,"DEUTSCHE BANK, HUNGARY   "
64901,N,850,,,N,TO HOI HUNG CO HK    
64902,N,850,,,N,TOP EQUITY BROKERAGE LTD HK  
64903,N,850,,,N,TOP SHINE SECURITIES LTD HK  
64904,N,850,,,N,TOWN HANG SECURITIES CO HK   
64905,N,850,,,N,TRADEMORE SECS & INVESTM. CO HK  
64906,N,850,,,N,TRANSPACIFIC SECURITIES CO HK    
64907,N,850,,,N,TRIPLE A & CO HK 
64908,N,850,,,N,TRUTH & CO HK    
64909,N,850,,,N,TSUN CHI YUEN SECS CO LTD HK 
64910,N,850,,,N,TUNG SHING SECURITIES CO LTD HK  
64911,N,850,,,N,TUNG SHUN & CO HK    
64912,N,850,,,N,TUNG TAI SECURITIES CO LTD HK    
64913,N,850,,,N,TUNG TAK & CO HK 
64914,N,850,,,N,TUNG TAK SECURITIES HK CO LTD HK 
64915,N,850,,,N,TUNG WUI SECURITIES CO HK    
64916,N,850,,,N,TUNLIN SECURITIES CO HK  
64917,N,850,,,N,U.B. SECURITIES LTD HK   
64918,N,850,,,N,UBS SECURITIES HK LTD HK 
64919,N,850,,,N,UNI-CROWN INVESTMENT LTD HK  
64920,N,850,,,N,UNICO SECURITIES LTD HK  
64921,N,850,,,N,UNICORN SECURITIES & CO HK   
64922,N,850,,,N,UNION BANK OF HONG KONG LTD HK   
64923,N,850,,,N,UNION SECURITIES CO - HK 
64924,N,850,,,N,UNITED MOK YING KIE LTD HK   
64925,N,850,,,N,UNITED OVERSEASBANK LTD HK   
64926,N,850,,,N,UNITED WORLD SECS. INTL. LTD HK  
64927,N,850,,,N,UPBEST SECURITIES CO HK  
64928,N,850,,,N,UPWORTH LTD HK   
64929,N,850,,,N,VERMONT SECURITIES CO LTD HK 
64930,N,850,,,N,VICKERS BALLAS HGKG SECS LTD HK  
64931,N,850,,,N,VICTORY ENTERPRISES CO HK    
64932,N,850,,,N,VICTORY SECURITIES CO LTD HK 
64933,N,850,,,N,WI CARR HK LTD HK    
64934,N,850,,,N,WADER INVESTMENT CO HK   
64935,N,850,,,N,WAH CHEONG SECURITIES CO HK  
64936,N,850,,,N,WAH SANG SECURITIES CO HK    
64937,N,850,,,N,WAH THAI SECURITIES LTD HK   
64938,N,850,,,N,WAI FAT SECURITIES CO HK 
64939,N,850,,,N,WAI KEUNG SECURITIES CO HK   
64940,N,850,,,N,WAI MAN STOCK & SHARES CO HK 
64941,N,850,,,N,WALCO SECURITIES CO HK   
64942,N,850,,,N,WANG LEE CO HK   
